OBJECTID,globe_中文名,name_cn,gb_yq_20200312xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
107,中国,中国,119,中国,81003,11,3180,7,260.04206422474147,965.6285542020123
108,其他,其他,82,其他,696,0,7,0,0.47041055884463034,0.013365553414913307
109,被占巴勒斯坦领土,被占巴勒斯坦领土,21,被占巴勒斯坦领土,30,0,0,0,3.0997752598773176,0.26056252278409275
110,波黑,波黑,26,波黑,4,0,0,0,8.895300903470677,3.9014952814945154
111,圣马丁,圣马丁,91,圣马丁,2,0,0,0,0.15159164717977763,0.0008890849768216117
112,直布罗陀,直布罗陀,117,直布罗陀,1,0,0,0,0.013883779104465492,6.97538032364115e-06
113,圣巴托洛缪岛,圣巴托洛缪岛,90,圣巴托洛缪岛,1,0,0,0,0.026108061968111107,2.9894487100654525e-05
114,马提尼克,马提尼克,69,马提尼克,3,0,0,0,1.1220900627897885,0.06328798803366831
115,法罗群岛,法罗群岛,38,法罗群岛,2,0,0,0,0.6757866154412179,0.019108692039151057
116,马耳他,马耳他,67,马耳他,6,2,0,0,0.6356257724797016,0.02285081089681814
117,马尔代夫,马尔代夫,66,马尔代夫,8,0,0,0,4.263072774911731,0.9783650324045342
118,根西,根西,48,根西,1,0,0,0,0.40007693778177467,0.006160076129954475
119,法属波利尼西亚,法属波利尼西亚,39,法属波利尼西亚,1,1,0,0,1.2676477383094853,0.08405644534004428
