OBJECTID,globe_中文名,name_cn,gb_yq_20200319xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
83,卢旺达,卢旺达,92,卢旺达,11,4,0,0,6.096449092656216,2.1025448251222034
84,罗马尼亚,罗马尼亚,93,罗马尼亚,246,62,0,0,26.454777954956725,26.917526584737633
85,马来西亚,马来西亚,96,马来西亚,673,120,2,2,49.83001741353569,26.721544235033527
86,北马其顿,北马其顿,25,北马其顿,36,5,0,0,7.2354519205800685,3.017952795752632
87,毛里求斯,毛里求斯,99,毛里求斯,3,3,0,0,1.3969938726654902,0.11273432997090928
88,毛里塔尼亚,毛里塔尼亚,100,毛里塔尼亚,2,1,0,0,51.12697975701829,92.62167488315926
89,美国,美国,101,美国,7087,3551,100,42,527.3581157276379,1112.9050036308156
90,蒙古,蒙古,103,蒙古,5,1,0,0,79.92807842067936,185.73206105499986
91,孟加拉国,孟加拉国,105,孟加拉国,10,2,0,0,28.416094170389727,11.668103308515434
92,秘鲁,秘鲁,30,秘鲁,145,59,0,0,63.8239657232155,107.39829219089364
93,摩尔多瓦,摩尔多瓦,106,摩尔多瓦,36,0,0,0,9.976920803980223,3.8970990094261504
94,摩洛哥,摩洛哥,107,摩洛哥,49,11,2,0,35.673396061731864,39.0925831357494
95,摩纳哥,摩纳哥,108,摩纳哥,9,0,0,0,0.8523161152170328,0.027462250009287616
96,墨西哥,墨西哥,109,墨西哥,93,11,0,0,131.3586095527125,173.73554611987979
97,纳米比亚,纳米比亚,110,纳米比亚,2,0,0,0,48.78547843601829,73.37887132917369
98,南非,南非,111,南非,116,54,0,0,67.18513901699947,116.54854257558914
99,尼泊尔,尼泊尔,112,尼泊尔,1,0,0,0,20.23630907856112,13.060309627616824
100,尼日利亚,尼日利亚,113,尼日利亚,8,6,0,0,41.78217691309874,76.66049680286469
101,挪威,挪威,114,挪威,1423,115,3,0,267.8994298156042,81.57468541459626
102,葡萄牙,葡萄牙,115,葡萄牙,642,194,2,1,22.388757655282383,9.403946300113345
103,日本,日本,117,日本,873,44,29,1,104.78979920248702,38.62456043847649
104,瑞典,瑞典,118,瑞典,1279,112,3,0,64.62631871977895,77.22779649392618
105,瑞士,瑞士,119,瑞士,3010,353,21,2,11.567842828022984,5.104879920475219
106,塞尔维亚,塞尔维亚,120,塞尔维亚,96,11,0,0,16.158105261964824,9.776125219837315
107,塞内加尔,塞内加尔,121,塞内加尔,36,9,0,0,24.687196205215827,15.868518139954155
108,塞浦路斯,塞浦路斯,122,塞浦路斯,58,25,0,0,5.7045463820209115,0.9150667581822769
109,沙特阿拉伯,沙特阿拉伯,124,沙特阿拉伯,238,67,0,0,65.94437383515957,175.59795618430664
110,圣马力诺,圣马力诺,128,圣马力诺,109,5,14,3,1.1315150601924215,0.05342853514833507
111,斯里兰卡,斯里兰卡,130,斯里兰卡,42,13,0,0,10.823566818714909,5.654757879000185
112,斯洛伐克,斯洛伐克,131,斯洛伐克,105,8,0,0,12.817386388913786,6.015673484608724
113,斯洛文尼亚,斯洛文尼亚,132,斯洛文尼亚,286,0,1,0,8.241584103350847,2.260139332641655
114,斯威士兰,斯威士兰,133,斯威士兰,1,0,0,0,4.598394421340223,1.3598776196135145
115,苏丹,苏丹,134,苏丹,1,0,1,0,63.35097060783581,158.0466263581876
116,苏里南,苏里南,135,苏里南,1,0,0,0,14.84675909558034,11.428348254921412
117,索马里,索马里,136,索马里,1,0,0,0,48.13409307429269,51.98141783234195
118,泰国,泰国,137,泰国,212,35,1,0,57.346016213812554,43.62243168362355
119,坦桑尼亚,坦桑尼亚,138,坦桑尼亚,3,2,0,0,42.077890030347234,78.86090528003723
120,特立尼达和多巴哥,特立尼达和多巴哥,139,特立尼达和多巴哥,7,2,0,0,3.680629586951003,0.4137188520633441
121,突尼斯,突尼斯,140,突尼斯,29,5,0,0,22.458696037337344,15.988278012532524
122,土耳其,土耳其,141,土耳其,191,51,2,1,67.63347978872251,82.29688605646851
123,危地马拉,危地马拉,142,危地马拉,6,0,1,0,15.355510089228543,9.31605558714351
124,委内瑞拉,委内瑞拉,143,委内瑞拉,36,3,0,0,58.55556373422501,75.57584372702944
125,文莱,文莱,144,文莱,56,2,0,0,4.61752042414165,0.4896262132202988
126,乌克兰,乌克兰,145,乌克兰,16,7,2,0,63.05817999968692,73.69212728191064
127,乌拉圭,乌拉圭,146,乌拉圭,29,23,0,0,16.941747967566673,17.708958502391088
128,乌兹别克斯坦,乌兹别克斯坦,147,乌兹别克斯坦,16,0,0,0,60.5666233837278,45.83407503762229
129,西班牙,西班牙,148,西班牙,13716,2538,598,107,55.118841175901764,54.280343511511816
130,希腊,希腊,149,希腊,418,0,5,0,58.47034243451138,12.923495647177484
131,新加坡,新加坡,150,新加坡,313,47,0,0,1.9553307336349242,0.2523737098666097
132,新西兰,新西兰,151,新西兰,20,9,0,0,58.304165366366284,29.63120638720386
133,匈牙利,匈牙利,152,匈牙利,58,8,1,0,17.81727862828512,10.96767898880457
134,牙买加,牙买加,153,牙买加,13,1,0,0,4.827981222792307,0.8247678758169106
135,亚美尼亚,亚美尼亚,154,亚美尼亚,84,32,0,0,9.904000073855808,3.665524679494105
136,伊拉克,伊拉克,155,伊拉克,164,0,12,0,30.660664906794203,41.78992464134522
137,伊朗,伊朗,156,伊朗,17361,1192,1135,147,68.40164742880594,155.27545671985794
138,以色列,以色列,157,以色列,427,0,0,0,8.297262355484245,2.635821759653155
139,意大利,意大利,158,意大利,35713,4207,2978,473,62.44360010363238,33.478741916560494
140,印度,印度,159,印度,151,14,3,0,131.09065847419012,259.72588140084724
141,印度尼西亚,印度尼西亚,160,印度尼西亚,227,55,19,14,332.89793967106874,150.2324304884168
142,英国,英国,161,英国,2630,672,103,0,80.6012340838105,32.931884776853764
143,约旦,约旦,162,约旦,52,13,0,0,16.44573457072095,8.174769097572026
144,越南,越南,163,越南,66,5,0,0,51.129595842029055,28.049825586585218
145,赞比亚,赞比亚,164,赞比亚,2,2,0,0,44.99223003303926,63.45705186734683
146,智利,智利,167,智利,238,82,0,0,206.21721206455453,76.94303951148807
147,中非,中非,168,中非,1,0,0,0,39.123866083048675,51.868558185838594
148,中国,中国,169,中国,81300,65,3253,3,260.04206422474147,965.6285542020123
149,其他,其他,116,其他,712,0,7,0,0.4374878337223012,0.011018707453039386
150,被占巴勒斯坦领土,被占巴勒斯坦领土,26,被占巴勒斯坦领土,44,3,0,0,2.9335410717863564,0.16990022406385694
151,波黑,波黑,33,波黑,36,7,0,0,8.895300903470677,3.9014952814945154
152,圣马丁,圣马丁,127,圣马丁,4,2,0,0,0.15159164717977763,0.0008890849768216117
153,直布罗陀,直布罗陀,166,直布罗陀,8,5,0,0,0.013883779104465492,6.97538032364115e-06
154,圣巴托洛缪岛,圣巴托洛缪岛,125,圣巴托洛缪岛,3,0,0,0,0.026108061968111107,2.9894487100654525e-05
155,马提尼克,马提尼克,97,马提尼克,23,7,0,0,1.1220900627897885,0.06328798803366831
156,法罗群岛,法罗群岛,46,法罗群岛,58,11,0,0,0.6757866154412179,0.019108692039151057
157,马耳他,马耳他,95,马耳他,48,10,0,0,0.6356257724797016,0.02285081089681814
158,马尔代夫,马尔代夫,94,马尔代夫,13,0,0,0,4.263072774911731,0.9783650324045342
159,根西,根西,59,根西,1,0,0,0,0.40007693778177467,0.006160076129954475
160,法属波利尼西亚,法属波利尼西亚,47,法属波利尼西亚,3,0,0,0,1.2676477383094853,0.08405644534004428
161,泽西岛,泽西岛,165,泽西岛,5,0,0,0,0.46804568234372024,0.01029321544508937
162,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,129,圣文森特和格林纳丁斯,1,0,0,0,0.529268597618696,0.013676869394688674
163,安提瓜和巴布达,安提瓜和巴布达,14,安提瓜和巴布达,1,0,0,0,0.5246293974916661,0.016659382357320156
164,马约特岛,马约特岛,98,马约特岛,3,2,0,0,0.5941586590987837,0.013146780122935929
165,美属维尔京群岛,美属维尔京群岛,102,美属维尔京群岛,2,0,0,0,0.660072348421674,0.010213949759593633
166,圣卢西亚,圣卢西亚,126,圣卢西亚,2,0,0,0,0.7709442288375159,0.028303511556656634
167,塞舌尔,塞舌尔,123,塞舌尔,6,2,0,0,0.4740355432504909,0.008996655303766232
168,荷兰,荷兰,66,荷兰,2051,0,58,0,16.128406649809563,4.0342437462577285
169,蒙塞拉特岛,蒙塞拉特岛,104,蒙塞拉特岛,1,1,0,0,0.3013145722660937,0.00427556984376005
