OBJECTID,globe_中文名,name_cn,gb_yq_20200324xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
101,美国,美国,116,美国,42164,10591,471,69,527.3581157276379,1112.9050036308156
102,蒙古,蒙古,118,蒙古,10,0,0,0,79.92807842067936,185.73206105499986
103,孟加拉国,孟加拉国,120,孟加拉国,33,6,3,1,28.416094170389727,11.668103308515434
104,秘鲁,秘鲁,33,秘鲁,395,77,2,0,63.8239657232155,107.39829219089364
105,缅甸,缅甸,121,缅甸,2,2,0,0,68.15891166902985,58.76459847928267
106,摩尔多瓦,摩尔多瓦,122,摩尔多瓦,109,15,1,0,9.976920803980223,3.8970990094261504
107,摩洛哥,摩洛哥,123,摩洛哥,143,28,4,0,35.673396061731864,39.0925831357494
108,摩纳哥,摩纳哥,124,摩纳哥,23,0,0,0,0.8523161152170328,0.027462250009287616
109,莫桑比克,莫桑比克,125,莫桑比克,1,0,0,0,61.297781375557676,63.82014500330873
110,墨西哥,墨西哥,126,墨西哥,370,119,4,2,131.3586095527125,173.73554611987979
111,纳米比亚,纳米比亚,127,纳米比亚,3,0,0,0,48.78547843601829,73.37887132917369
112,南非,南非,128,南非,402,128,0,0,67.18513901699947,116.54854257558914
113,尼泊尔,尼泊尔,130,尼泊尔,2,1,0,0,20.23630907856112,13.060309627616824
114,尼加拉瓜,尼加拉瓜,129,尼加拉瓜,2,0,0,0,15.025294999017735,10.71392260755255
115,尼日尔,尼日尔,131,尼日尔,2,1,0,0,48.70492264514461,99.739093443444
116,尼日利亚,尼日利亚,132,尼日利亚,22,0,0,0,41.78217691309874,76.66049680286469
117,挪威,挪威,133,挪威,2371,239,8,1,267.8994298156042,81.57468541459626
118,葡萄牙,葡萄牙,134,葡萄牙,2060,460,23,9,22.388757655282383,9.403946300113345
119,日本,日本,136,日本,1128,39,42,1,104.78979920248702,38.62456043847649
120,瑞典,瑞典,137,瑞典,2016,110,25,4,64.62631871977895,77.22779649392618
121,瑞士,瑞士,138,瑞士,8015,1044,66,6,11.567842828022984,5.104879920475219
122,萨尔瓦多,萨尔瓦多,139,萨尔瓦多,3,2,0,0,5.9035525389313515,1.8024637233044065
123,塞尔维亚,塞尔维亚,140,塞尔维亚,249,61,2,2,16.158105261964824,9.776125219837315
124,塞内加尔,塞内加尔,141,塞内加尔,79,12,0,0,24.687196205215827,15.868518139954155
125,塞浦路斯,塞浦路斯,142,塞浦路斯,116,21,0,0,5.7045463820209115,0.9150667581822769
126,沙特阿拉伯,沙特阿拉伯,144,沙特阿拉伯,562,51,0,0,65.94437383515957,175.59795618430664
127,圣马力诺,圣马力诺,148,圣马力诺,187,36,20,0,1.1315150601924215,0.05342853514833507
128,斯里兰卡,斯里兰卡,150,斯里兰卡,97,15,0,0,10.823566818714909,5.654757879000185
129,斯洛伐克,斯洛伐克,151,斯洛伐克,191,6,0,0,12.817386388913786,6.015673484608724
130,斯洛文尼亚,斯洛文尼亚,152,斯洛文尼亚,442,28,1,0,8.241584103350847,2.260139332641655
131,斯威士兰,斯威士兰,153,斯威士兰,4,0,0,0,4.598394421340223,1.3598776196135145
132,苏丹,苏丹,154,苏丹,2,0,1,0,63.35097060783581,158.0466263581876
133,苏里南,苏里南,155,苏里南,2,0,0,0,14.84675909558034,11.428348254921412
134,索马里,索马里,156,索马里,1,0,0,0,48.13409307429269,51.98141783234195
135,泰国,泰国,157,泰国,827,106,4,3,57.346016213812554,43.62243168362355
136,坦桑尼亚,坦桑尼亚,158,坦桑尼亚,12,0,0,0,42.077890030347234,78.86090528003723
137,特立尼达和多巴哥,特立尼达和多巴哥,160,特立尼达和多巴哥,51,1,0,0,3.680629586951003,0.4137188520633441
138,突尼斯,突尼斯,161,突尼斯,89,14,3,0,22.458696037337344,15.988278012532524
139,土耳其,土耳其,162,土耳其,1529,293,37,7,67.63347978872251,82.29688605646851
140,危地马拉,危地马拉,163,危地马拉,20,2,1,0,15.355510089228543,9.31605558714351
141,委内瑞拉,委内瑞拉,164,委内瑞拉,70,0,0,0,58.55556373422501,75.57584372702944
142,文莱,文莱,165,文莱,91,3,0,0,4.61752042414165,0.4896262132202988
143,乌干达,乌干达,166,乌干达,9,8,0,0,19.661012894744616,18.979199764248577
144,乌克兰,乌克兰,167,乌克兰,84,37,3,0,63.05817999968692,73.69212728191064
145,乌拉圭,乌拉圭,168,乌拉圭,162,27,0,0,16.941747967566673,17.708958502391088
146,乌兹别克斯坦,乌兹别克斯坦,169,乌兹别克斯坦,46,0,0,0,60.5666233837278,45.83407503762229
147,西班牙,西班牙,170,西班牙,33089,4517,2182,462,55.118841175901764,54.280343511511816
148,希腊,希腊,171,希腊,695,71,17,2,58.47034243451138,12.923495647177484
149,新加坡,新加坡,172,新加坡,507,52,2,0,1.9553307336349242,0.2523737098666097
150,新喀里多尼亚,新喀里多尼亚,173,新喀里多尼亚,8,3,0,0,0.3153846941739794,0.0043535203997104345
151,新西兰,新西兰,174,新西兰,102,0,0,0,58.304165366366284,29.63120638720386
152,匈牙利,匈牙利,175,匈牙利,187,20,8,1,17.81727862828512,10.96767898880457
153,叙利亚,叙利亚,176,叙利亚,1,0,0,0,20.628619889358337,18.555305741023673
154,牙买加,牙买加,177,牙买加,19,0,1,0,4.827981222792307,0.8247678758169106
155,亚美尼亚,亚美尼亚,178,亚美尼亚,235,45,0,0,9.904000073855808,3.665524679494105
156,伊拉克,伊拉克,179,伊拉克,266,33,23,3,30.660664906794203,41.78992464134522
157,伊朗,伊朗,180,伊朗,23049,1411,1812,127,68.40164742880594,155.27545671985794
158,以色列,以色列,181,以色列,1238,167,1,0,8.297262355484245,2.635821759653155
159,意大利,意大利,182,意大利,63927,4789,6077,601,62.44360010363238,33.478741916560494
160,印度,印度,183,印度,434,19,9,2,131.09065847419012,259.72588140084724
161,印度尼西亚,印度尼西亚,184,印度尼西亚,579,65,49,1,332.89793967106874,150.2324304884168
162,英国,英国,185,英国,6654,967,335,54,79.99039540456747,32.91943771179039
163,约旦,约旦,186,约旦,127,15,0,0,16.44573457072095,8.174769097572026
164,越南,越南,187,越南,123,10,0,0,51.129595842029055,28.049825586585218
165,赞比亚,赞比亚,188,赞比亚,3,0,0,0,44.99223003303926,63.45705186734683
166,乍得,乍得,190,乍得,3,2,0,0,50.18828397262675,107.57261660981044
167,智利,智利,192,智利,746,114,1,0,206.21721206455453,76.94303951148807
168,中非,中非,193,中非,4,0,0,0,39.123866083048675,51.868558185838594
169,中国,中国,194,中国,81846,99,3287,4,260.04206422474147,965.6285542020123
170,其他,其他,135,其他,712,0,7,0,0.4374878337223012,0.011018707453039386
171,被占巴勒斯坦领土,被占巴勒斯坦领土,29,被占巴勒斯坦领土,59,0,0,0,2.9335410717863564,0.16990022406385694
172,波黑,波黑,36,波黑,131,6,1,0,8.895300903470677,3.9014952814945154
173,圣马丁,圣马丁,147,圣马丁,10,4,0,0,0.15159164717977763,0.0008890849768216117
174,直布罗陀,直布罗陀,191,直布罗陀,15,0,0,0,0.013883779104465492,6.97538032364115e-06
175,圣巴托洛缪岛,圣巴托洛缪岛,145,圣巴托洛缪岛,3,0,0,0,0.026108061968111107,2.9894487100654525e-05
176,马提尼克,马提尼克,112,马提尼克,53,21,0,0,1.1220900627897885,0.06328798803366831
177,法罗群岛,法罗群岛,53,法罗群岛,118,3,0,0,0.6757866154412179,0.019108692039151057
178,马耳他,马耳他,110,马耳他,107,17,0,0,0.6356257724797016,0.02285081089681814
179,马尔代夫,马尔代夫,109,马尔代夫,13,0,0,0,4.263072774911731,0.9783650324045342
180,根西,根西,69,根西,20,3,0,0,0.40007693778177467,0.006160076129954475
181,法属波利尼西亚,法属波利尼西亚,54,法属波利尼西亚,18,1,0,0,1.2676477383094853,0.08405644534004428
182,泽西岛,泽西岛,189,泽西岛,18,3,0,0,0.46804568234372024,0.01029321544508937
183,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,149,圣文森特和格林纳丁斯,1,0,0,0,0.529268597618696,0.013676869394688674
184,安提瓜和巴布达,安提瓜和巴布达,15,安提瓜和巴布达,1,0,0,0,0.5246293974916661,0.016659382357320156
185,马约特岛,马约特岛,113,马约特岛,24,10,0,0,0.5941586590987837,0.013146780122935929
186,美属维尔京群岛,美属维尔京群岛,117,美属维尔京群岛,17,11,0,0,0.660072348421674,0.010213949759593633
187,圣卢西亚,圣卢西亚,146,圣卢西亚,3,1,0,0,0.7709442288375159,0.028303511556656634
188,塞舌尔,塞舌尔,143,塞舌尔,7,0,0,0,0.4740355432504909,0.008996655303766232
189,荷兰,荷兰,77,荷兰,4749,545,213,34,16.128406649809563,4.0342437462577285
190,蒙塞拉特岛,蒙塞拉特岛,119,蒙塞拉特岛,1,0,0,0,0.3013145722660937,0.00427556984376005
191,百慕大,百慕大,27,百慕大,6,4,0,0,0.4560482455737721,0.0041720644285479815
192,马恩岛,马恩岛,108,马恩岛,13,11,0,0,0.9719365972677767,0.04656292839406764
193,科索沃,科索沃,94,科索沃,61,30,1,0,3.3702170125740487,0.4792918254558225
194,特克斯和凯科斯群岛,特克斯和凯科斯群岛,159,特克斯和凯科斯群岛,1,1,0,0,0.16907941261774248,0.0007785022682617098
